,year,rGDP_USD,imports_GDP,govdebt_GDP,M2,infl,unemp,cbrate,ltrate,Δ_govdebt_GDP,Δ_M2,Country,Year,Consumer_Confidence,inflation_bin,kmeans_cluster,infl_lagged
210,1999,0.08440563707398901,0.25331371280396087,0.22207519207488857,0.00041600651939753124,0.11443808022955496,0.56121548753461,0.06330716316499554,0.24367261205355817,0.3296236274073444,0.4957605436560003,France,1999,0.23847574670262056,Target,1.0,0.1808999553226278
211,2000,0.08826065879674437,0.30445659189032115,0.21550133137194605,0.00044172189622980365,0.18339396460326104,0.4931106376587376,0.10129146106399287,0.2810664392178125,0.30194719610645093,0.5149318760336805,France,2000,0.25146685827232607,Target,1.0,0.1983768149857011
212,2001,0.08996241960860725,0.29634434408999366,0.21380078966482396,0.0004733414218236489,0.1808999553226278,0.4545698443918401,0.0965434238266182,0.25941066937051716,0.34283210484654725,0.5362948696566956,France,2001,0.23386757882506465,Target,1.0,0.20897690391901802
213,2002,0.09101363859390009,0.2811232740630304,0.22155558090601987,0.0005127631032368585,0.1983768149857011,0.4447330406368634,0.07280323763974486,0.25568700506933884,0.42571036067684365,0.561948066972281,France,2002,0.2287691803222368,Target,1.0,0.21161740770316467
214,2003,0.09195691400412283,0.26763690548293845,0.23779738212720916,0.0005367226364834736,0.20897690391901802,0.45774126252677305,0.04748037237374665,0.22092745217938925,0.49556652494585285,0.48291122865515196,France,2003,0.19803172011768827,Target,1.0,0.1876265803880202
215,2004,0.0943726304214183,0.27839470320319604,0.2436981180524683,0.0005750450450836456,0.21161740770316467,0.4774148162838765,0.04431501421549688,0.21941766855342226,0.40456168857129293,0.5366698376764266,France,2004,0.21063064718717628,Target,1.0,0.18334338119074758
216,2005,0.0963262353065393,0.2991659942510998,0.24874856934659748,0.0006244237812622536,0.1876265803880202,0.4774148162838765,0.04589769329462176,0.1865904155837431,0.3968929738740058,0.568416520061977,France,2005,0.19611982067912784,Target,1.0,0.1720122366082535
217,2006,0.09926349092190653,0.31756303851279416,0.23755330658997784,0.0006763564717472722,0.18334338119074758,0.47607096278855093,0.0680552004023702,0.20497604019680338,0.27230785917991024,0.5628461683542496,France,2006,0.20185551899480916,Target,1.0,0.2522331329296114
218,2007,0.10182859556825313,0.3226223225377405,0.23742734811890617,0.0007704661962041012,0.1720122366082535,0.4308648376544596,0.09337806566836843,0.2291284708446385,0.35664587229406863,0.6854089184361029,France,2007,0.22112158256799508,Target,1.0,0.08721964070954492
219,2008,0.10210746421331554,0.3324755995129894,0.2539840533906712,0.0008338985398319742,0.2522331329296114,0.39995693292544415,0.09021270751011864,0.22584984434837635,0.48947269290254525,0.5616968202612882,France,2008,0.15356780240552637,Target,1.0,0.17462345239068505
220,2009,0.09921029724546401,0.27992289974735374,0.3099052411524903,0.0008313321150455517,0.08721964070954492,0.48999294012183936,0.026905544345123104,0.19798328249018232,0.7756964537777751,0.37467788425184223,France,2009,0.17141219716542377,Target,1.0,0.20977144617104457
221,2010,0.10111118624165547,0.3149750838318504,0.3183961521526984,0.0008953331125619614,0.17462345239068505,0.4980558998352433,0.025322865265998216,0.17267275026671713,0.4102677785521298,0.5501963879819843,France,2010,0.1816089941710794,Target,1.0,0.20024117158691573
222,2011,0.10372106640350202,0.3480589427322618,0.32805620796510243,0.0009313304001639388,0.20977144617104457,0.49488448170031035,0.03007090250337288,0.18238435213819185,0.415997953235949,0.46965967680091286,France,2011,0.156558209219685,Target,1.0,0.134211937862159
223,2012,0.10396014217427102,0.3514522407063273,0.3396647820420746,0.0009852240736308083,0.20024117158691573,0.5249323247075568,0.02215750710774844,0.14501997142071704,0.425804998635881,0.5084891207549256,France,2012,0.1608722387220778,Target,1.0,0.11265939209298068
224,2013,0.10494794738070133,0.350371375794118,0.3500845723665367,0.001013219677733233,0.134211937862159,0.55401260566883,0.03798429789899732,0.12923519101210867,0.4168346190100493,0.4438651147666559,France,2013,0.14641043527655656,Target,1.0,0.08418573330513968
225,2014,0.1060579387804451,0.35366446321783945,0.3557648396347137,0.0010521069990779381,0.11265939209298068,0.5518087388293004,0.015826790791248883,0.10363432072611026,0.3889975791138181,0.4657907007737678,France,2014,0.15896033928351735,Target,1.0,0.09301530688939419
226,2015,0.10714247093128418,0.35874009028643433,0.35866996599761747,0.00110115090286823,0.08418573330513968,0.5558402025601474,0.013294504517877715,0.064389850299538,0.3734373423027634,0.48393950966138644,France,2015,0.19038412236344654,Target,1.0,0.15233390254708978
227,2016,0.10794434398945807,0.35921868749530134,0.36892833045228435,0.0011599136752556956,0.09301530688939419,0.541058168880375,0.008863002589870722,0.04659015238857468,0.41297042795019645,0.4988461685709268,France,2016,0.1958747053664919,Target,1.0,0.19393170527243492
228,2017,0.11051058622512124,0.377003305252158,0.3701486490917173,0.0012640334540179729,0.15233390254708978,0.5061188057957975,0.008863002589870722,0.06286587555180556,0.36405439792999067,0.5790534144631706,France,2017,0.2198960060048153,Target,1.0,0.16062924311968407
229,2018,0.11232464530395801,0.3884859363288277,0.3691369700823781,0.0013353010002372413,0.19393170527243492,0.48504767794533366,0.008863002589870722,0.06164028416701633,0.35235412040883285,0.5056653779998772,France,2018,0.1958256823039647,Target,1.0,0.11076630454941787
230,2019,0.11473718557188164,0.3835376816908463,0.36729470049249885,0.001436078690356364,0.16062924311968407,0.45279600035026735,0.007596859833028116,0.030517979513992276,0.34798236957853007,0.5478219414732721,France,2019,0.20538517949676688,Target,1.0,0.18135736161279925
231,2020,0.10572620408466336,0.3367935780005678,0.4341513493629514,0.0016670544270383791,0.11076630454941787,0.4312948282007067,0.006330716316499552,0.01740819866751854,0.7101081787549404,0.7362673085518718,France,2020,0.17788324141901293,Target,1.0,0.39812828294915026
232,2021,0.11321572811633682,0.3686296978907599,0.42610131269373536,0.0017811618132420836,0.18135736161279925,0.4232319222401526,0.006330716316499552,0.024650353000405884,0.32149746414227626,0.5326206044684338,France,2021,0.2125915696882639,Target,1.0,0.37729853745153114
237,1973,0.06866942776296643,0.1360575257688546,0.010832223029565456,0.00012016021239264568,0.50770289582589,0.05368108024584219,0.19625220581148617,0.4673431147382441,0.30173773706943874,0.6066739090519835,Germany,1973,0.2320537255115586,High,0.5,0.33904717804805357
238,1974,0.06931556939406003,0.16991790164571524,0.012856187654918902,0.00012409507906791973,0.504942170153372,0.11818449993939456,0.17092934054548795,0.5212830654993303,0.5046046371868561,0.4473431362306074,Germany,1974,0.1732260504789298,High,0.5,0.30801805095172563
240,1976,0.0722742298900077,0.19254638805061158,0.028024546993742176,0.00014755099197925949,0.33904717804805357,0.22031490907890083,0.10762217738049241,0.4066607034478662,0.5114595953448091,0.589500120758622,Germany,1976,0.2884302474178278,Target,1.0,0.2465309339849895
241,1977,0.07482479614488863,0.19005220140324441,0.031634510161423324,0.00016239126848386704,0.30801805095172563,0.2149396294797231,0.0949607447474933,0.33526958514730176,0.5198433566461432,0.587540730317606,Germany,1977,0.26195779365314487,Target,1.0,0.3267552513774595
242,1978,0.07719398970949393,0.18175644948946468,0.03598837938275326,0.00018067193842556193,0.2465309339849895,0.2041890595307977,0.0949607447474933,0.31623195518695335,0.5387694854388835,0.6138043840887284,Germany,1978,0.2859790942914683,Target,1.0,0.41136979602556795
243,1979,0.0805607398961511,0.20829727975160917,0.038896182530466325,0.00019917047388830244,0.3267552513774595,0.1773126346584842,0.19625220581148617,0.38445011532993345,0.4686880005162172,0.5943437984160231,Germany,1979,0.2908814005441873,Target,0.5,0.4660581002989508
244,1980,0.0817509995980716,0.2345062845287511,0.04278280321753582,0.00021306762046009977,0.41136979602556795,0.1804840527934172,0.24689793634348262,0.42530169876537194,0.4983554778258352,0.5274157933232728,Germany,1980,0.203620349245788,High,0.5,0.3992591316289747
245,1981,0.0818454968674199,0.24616646505415474,0.05054764027466319,0.00023191949450349382,0.4660581002989508,0.2596082422422231,0.24689793634348262,0.506608197677562,0.6205059581901012,0.5672752592244356,Germany,1981,0.10557422419140675,High,0.5,0.2813301722716991
246,1982,0.08116946848980154,0.23858170010774327,0.0565281325778954,0.00024986276313799025,0.3992591316289747,0.36189993143210314,0.17092934054548795,0.4483055085749271,0.5368551233490556,0.5446854122865561,Germany,1982,0.10018168731341578,High,0.5,0.22758533280609683
247,1983,0.08249241205924876,0.23524012879948397,0.06046359671483855,0.0002670754549362371,0.2813301722716991,0.43527256058294905,0.15826790791248885,0.4090403685227336,0.4659935211856118,0.5273353619429119,Germany,1983,0.19087435298871847,Target,0.5,0.2070244350579403
248,1984,0.08493467071047829,0.2528699396222538,0.06250380273202255,0.0002794928356441177,0.22758533280609683,0.43306867224227946,0.15826790791248885,0.40309113444447076,0.41096536833292824,0.48020999874979675,Germany,1984,0.20411057987105993,Target,1.0,0.07407832862620187
249,1985,0.08688270140794814,0.2594370021482393,0.06428207748271775,0.00029363970357815076,0.2070244350579403,0.4366163603254248,0.13547732664080392,0.3594632274942906,0.4029288500947277,0.48918593777662583,Germany,1985,0.21063064718717628,Target,1.0,0.09704626476133149
250,1986,0.08907787565962005,0.21197990268803696,0.06424923569497631,0.0003193245651458343,0.07407832862620187,0.4210280607759079,0.1367434749686769,0.31742181152141846,0.35683027807216366,0.5680391212027319,Germany,1986,0.2503393278342007,Disinflation,1.0,0.1590623441104178
251,1987,0.09044437524881986,0.2026703224730455,0.06625857208499161,0.0003420632009878571,0.09704626476133149,0.4215118256730395,0.10129146106399287,0.32178460221643646,0.40771431556207904,0.5338530312826477,Germany,1987,0.23661287032658732,Target,1.0,0.25027738226226337
252,1988,0.09396968718477693,0.20881898012388306,0.06823239777535264,0.00036599467565444566,0.1590623441104178,0.4157065286511898,0.14560647527948975,0.3332865071212141,0.40564366093622073,0.5315667913064592,Germany,1988,0.22435710469478964,Target,1.0,0.24518518754438992
253,1989,0.09780032354294242,0.2299798784274415,0.06588044080264041,0.00039777128564975927,0.25027738226226337,0.3649100802672323,0.2038490704558587,0.35867000580266817,0.30178147850272297,0.5681872378313807,Germany,1989,0.2429368453925949,Target,0.5,0.38811398432510025
254,1990,0.10362255116868761,0.23157359063209043,0.06501557950364442,0.00045326956072070333,0.24518518754438992,0.3307770314299642,0.23550265203835646,0.4396493240881548,0.33652249338575885,0.6823563288695476,Germany,1990,0.24631943670697107,Target,0.5,0.35285012219642164
256,1992,0.11128764163476496,0.22649347245492485,0.14535776002291872,0.0005617714287476768,0.38811398432510025,0.3542670160177962,0.24056722002698305,0.3972311106778994,0.48400196083467406,0.587583127589917,Germany,1992,0.1639606916612908,High,0.5,0.244978361089442
257,1993,0.11015783342912665,0.18740617797985476,0.15978877930377253,0.000620452369845305,0.35285012219642164,0.4178566426409749,0.17092934054548795,0.33351456359290244,0.5376747276172283,0.6087773886991616,Germany,1993,0.12640902576546276,Target,0.5,0.18522246959021998
258,1994,0.11312191340057845,0.196297496805595,0.1691890216588457,0.000682183241180372,0.244978361089442,0.45279600035026735,0.14180804295730348,0.3519789516208254,0.4653476653393092,0.5984276801385882,Germany,1994,0.18455037792271084,Target,0.5,0.16969528138140358
259,1995,0.11489162469749832,0.2054028535436323,0.19844076859720486,0.000693702597681645,0.18522246959021998,0.4424754316981591,0.11395289369699198,0.35036688359406,0.675874582066396,0.41832173289716323,Germany,1995,0.19955143505603118,Target,1.0,0.1993426045531102
260,1996,0.11611338652277309,0.21253117550364692,0.2095809092689937,0.000733792135651885,0.16969528138140358,0.4787586160263522,0.0949607447474933,0.3201368148453878,0.4623912938245547,0.5077385125408276,Germany,1996,0.15425412528090704,Target,1.0,0.13708659549619684
261,1997,0.11834328910110106,0.24205347051878356,0.21393856535353914,0.0007717083183656736,0.1993426045531102,0.5190732533348225,0.10255760432729277,0.29275877748747514,0.39660651486018295,0.49447497232537085,Germany,1997,0.16013689278416993,Target,1.0,0.11736236216519627
262,1998,0.12091496901369742,0.25376741520972834,0.21636340566558174,0.0008064312476152481,0.13708659549619684,0.5042912411561901,0.0949607447474933,0.24200748140595146,0.3789178566081497,0.47994974113697947,Germany,1998,0.20509104112160373,Target,1.0,0.16912264251719047
